Latitude,Longitude,Time,Label,Location
36.850769,-76.285873,Mon Oct 05 11:43:07 +0000 2015,1,Norfolk  Virginia
33.864826,-84.464374,Mon Oct 05 11:43:10 +0000 2015,1,Vinings  GA
50.840843,-2.184728,Mon Oct 05 11:43:11 +0000 2015,1,Blandford St.Mary  Dorset.UK
44.648862,-63.575320,Mon Oct 05 11:43:12 +0000 2015,1,Halifax NS B S  B 
25.204849,55.270783,Mon Oct 05 11:43:12 +0000 2015,1,dubai
33.748995,-84.387982,Mon Oct 05 11:43:13 +0000 2015,1,H Town  Georgia 
32.165622,-82.900075,Mon Oct 05 11:43:13 +0000 2015,1,GA
52.119508,5.194365,Mon Oct 05 11:43:13 +0000 2015,1,U.K.
25.216667,55.166667,Mon Oct 05 11:43:14 +0000 2015,1,World
39.952584,-75.165222,Mon Oct 05 11:43:14 +0000 2015,1,Philadelphia  PA
40.712784,-74.005941,Mon Oct 05 11:43:14 +0000 2015,1,New York  USA
46.406258,8.904048,Mon Oct 05 11:43:16 +0000 2015,1,USC   
34.374043,-80.073400,Mon Oct 05 11:43:17 +0000 2015,1,Hartsville SC
7.190708,125.455341,Mon Oct 05 11:43:18 +0000 2015,1,Davao
40.058324,-74.405661,Mon Oct 05 11:43:20 +0000 2015,1,New Jersey
44.448881,-88.060381,Mon Oct 05 11:43:20 +0000 2015,1,De Pere  WI
51.507351,-0.127758,Mon Oct 05 11:43:20 +0000 2015,1,london
51.291700,-114.014364,Mon Oct 05 11:43:23 +0000 2015,1,Airdrie
-25.263740,-57.575926,Mon Oct 05 11:43:25 +0000 2015,1,Asunción   Paraguay
33.836081,-81.163725,Mon Oct 05 11:43:28 +0000 2015,1,UofSC
41.878114,-87.629798,Mon Oct 05 11:43:28 +0000 2015,1,Chicago  IL
32.165622,-82.900075,Mon Oct 05 11:43:29 +0000 2015,1,Georgia 
47.606209,-122.332071,Mon Oct 05 11:43:31 +0000 2015,1,Seattle  Washington
32.735687,-97.108066,Mon Oct 05 11:43:31 +0000 2015,1,Arlington  TX
52.040622,-0.759417,Mon Oct 05 11:47:12 +0000 2015,1,Milton Keynes
33.018504,-80.175648,Mon Oct 05 11:47:13 +0000 2015,1,Summerville  SC  USA
36.746842,-119.772587,Mon Oct 05 11:47:13 +0000 2015,1,Fresno  CA
34.225726,-77.944710,Mon Oct 05 11:47:19 +0000 2015,1,Wilmington  NC
41.878114,-87.629798,Mon Oct 05 11:47:19 +0000 2015,1,Chicago  IL
32.776664,-96.796988,Mon Oct 05 11:47:19 +0000 2015,1,Dallas  TX
34.225726,-77.944710,Mon Oct 05 11:47:19 +0000 2015,1,Wilmington  NC
38.581572,-121.494400,Mon Oct 05 11:47:20 +0000 2015,1,Sacramento  CA
32.165622,-82.900075,Mon Oct 05 11:47:21 +0000 2015,1,      GA 
40.058324,-74.405661,Mon Oct 05 11:47:24 +0000 2015,1,new jersey   
43.073052,-89.401230,Mon Oct 05 11:47:25 +0000 2015,1,Madison  WI
34.052234,-118.243685,Mon Oct 05 11:47:26 +0000 2015,1,Los Angeles  California
42.360082,-71.058880,Mon Oct 05 11:47:27 +0000 2015,1,Rochester  NY Boston  MA
33.689060,-78.886694,Mon Oct 05 11:47:27 +0000 2015,1,Myrtle Beach  SC
44.647128,10.925227,Mon Oct 05 11:47:29 +0000 2015,1,Modena  Emilia Romagna
-12.046374,-77.042793,Mon Oct 05 11:47:31 +0000 2015,1,Lima  Perú
40.657378,109.840349,Mon Oct 05 11:47:34 +0000 2015,1,Baotou
32.832322,-79.828426,Mon Oct 05 11:47:35 +0000 2015,1,Mount Pleasant  SC
40.058324,-74.405661,Mon Oct 05 11:47:36 +0000 2015,1,New Jersey
38.360674,-75.599369,Mon Oct 05 11:47:40 +0000 2015,1,Salisbury  MD
6.523276,3.540791,Mon Oct 05 11:47:40 +0000 2015,1,Lagos State  Nigeria
39.045755,-76.641271,Mon Oct 05 11:47:45 +0000 2015,1,Maryland
37.431573,-78.656894,Mon Oct 05 11:47:47 +0000 2015,1,Virginia
32.165622,-82.900075,Mon Oct 05 11:47:49 +0000 2015,1,georgia
33.473498,-82.010515,Mon Oct 05 11:47:49 +0000 2015,1,Augusta  GA
42.360082,-71.058880,Mon Oct 05 11:47:50 +0000 2015,1,Boston  MA
39.695397,-74.258753,Mon Oct 05 11:47:50 +0000 2015,1,Manahawkin  New Jersey
40.712784,-74.005941,Mon Oct 05 11:47:50 +0000 2015,1,nyc 
34.225726,-77.944710,Mon Oct 05 11:47:57 +0000 2015,1,Wilmington  NC
35.595058,-82.551487,Mon Oct 05 11:47:57 +0000 2015,1,Asheville  NC
53.551085,9.993682,Mon Oct 05 11:48:05 +0000 2015,1,Hamburg  Germany
32.216316,-80.752608,Mon Oct 05 11:48:06 +0000 2015,1,Hilton Head  SC
32.776475,-79.931051,Mon Oct 05 11:48:06 +0000 2015,1,Charleston  SC
51.454513,-2.587910,Mon Oct 05 11:48:07 +0000 2015,1,Bristol 
42.360082,-71.058880,Mon Oct 05 11:48:07 +0000 2015,1,Boston  MA
40.837049,-73.865429,Mon Oct 05 11:48:08 +0000 2015,1,Bronx  New York
59.719632,10.835880,Mon Oct 05 11:48:17 +0000 2015,1, ski
14.676041,121.043700,Mon Oct 05 11:48:18 +0000 2015,1,QUEZON CITY PHILIPPINES
30.458283,-91.140320,Mon Oct 05 11:48:18 +0000 2015,1,Baton Rouge  LA
33.836081,-81.163725,Mon Oct 05 11:48:21 +0000 2015,1,South Carolina
29.507716,75.451952,Mon Oct 05 11:51:09 +0000 2015,1,Fatehabad  Haryana
40.120875,9.012893,Mon Oct 05 11:51:10 +0000 2015,1,Romagna Toscana Sardegna
29.520723,-83.164900,Mon Oct 05 11:51:10 +0000 2015,1,Dixie. Fl 
47.497912,19.040235,Mon Oct 05 11:51:12 +0000 2015,1,Budapest   Magyarország 
43.653226,-79.383184,Mon Oct 05 11:51:13 +0000 2015,1,JARONTO  J.A.   TORONTO 
32.776664,-96.796988,Mon Oct 05 11:51:14 +0000 2015,1,Dallas  Texas
45.584500,9.274449,Mon Oct 05 11:51:15 +0000 2015,1,Monza
53.381129,-1.470085,Mon Oct 05 11:51:15 +0000 2015,1,Sheffield
40.657378,109.840349,Mon Oct 05 11:51:20 +0000 2015,1,Baotou
29.760427,-95.369803,Mon Oct 05 11:51:21 +0000 2015,1,Houston Texas
43.710173,7.261953,Mon Oct 05 11:51:22 +0000 2015,1,Nice
-33.867487,151.206990,Mon Oct 05 11:51:23 +0000 2015,1,Sydney  New South Wales
32.776475,-79.931051,Mon Oct 05 11:51:23 +0000 2015,1,Charleston  South Carolina
45.584500,9.274449,Mon Oct 05 11:51:26 +0000 2015,1,Monza
39.045755,-76.641271,Mon Oct 05 11:51:29 +0000 2015,1,Maryland  USA
30.458283,-91.140320,Mon Oct 05 11:51:31 +0000 2015,1,Baton Rouge LA
37.964253,-91.831833,Mon Oct 05 11:51:32 +0000 2015,1,Missouri
35.227087,-80.843127,Mon Oct 05 11:51:33 +0000 2015,1,Charlotte
45.584500,9.274449,Mon Oct 05 11:51:34 +0000 2015,1,Monza
35.227087,-80.843127,Mon Oct 05 11:51:35 +0000 2015,1,Charlotte NC
51.048615,-114.070846,Mon Oct 05 11:51:38 +0000 2015,1,Calgary  Alberta
35.517491,-86.580447,Mon Oct 05 11:51:38 +0000 2015,1,tennessee
45.584500,9.274449,Mon Oct 05 11:51:41 +0000 2015,1,Monza
35.227087,-80.843127,Mon Oct 05 11:51:43 +0000 2015,1,Charlotte  NC
35.960638,-83.920739,Mon Oct 05 11:51:44 +0000 2015,1,Knoxville  TN
48.015883,37.802850,Mon Oct 05 11:51:47 +0000 2015,1,Donetsk  Ukraine  S E Europe 
36.169941,-115.139830,Mon Oct 05 11:51:47 +0000 2015,1,Las Vegas NV
38.252665,-85.758456,Mon Oct 05 11:51:48 +0000 2015,1,Louisville  KY
33.197246,-96.639782,Mon Oct 05 11:51:48 +0000 2015,1,McKinney  Texas
52.569498,-0.240530,Mon Oct 05 11:51:49 +0000 2015,1,Peterborough
33.748995,-84.387982,Mon Oct 05 11:51:50 +0000 2015,1,Atlanta  GA
29.760427,-95.369803,Mon Oct 05 11:51:53 +0000 2015,1,Houston  TX
45.584500,9.274449,Mon Oct 05 11:51:54 +0000 2015,1,Monza
52.847425,-8.988738,Mon Oct 05 11:51:57 +0000 2015,1,Ennis  Co.Clare  Ireland
29.520723,-83.164900,Mon Oct 05 11:51:58 +0000 2015,1,Dixie. Fl 
38.907192,-77.036871,Mon Oct 05 11:51:57 +0000 2015,1,DC
45.764043,4.835659,Mon Oct 05 11:51:58 +0000 2015,1,Lyon      
15.031677,120.625742,Mon Oct 05 11:51:59 +0000 2015,1,Bacolor  Central Luzon   
35.227087,-80.843127,Mon Oct 05 11:52:00 +0000 2015,1,Charlotte  NC
45.584500,9.274449,Mon Oct 05 11:52:02 +0000 2015,1,Monza
45.764043,4.835659,Mon Oct 05 11:52:04 +0000 2015,1,Lyon      
39.045755,-76.641271,Mon Oct 05 11:52:06 +0000 2015,1,Maryland
35.227087,-80.843127,Mon Oct 05 11:52:06 +0000 2015,1,Charlotte  NC
51.507351,-0.127758,Mon Oct 05 11:52:07 +0000 2015,1,London  England
5.978840,116.075320,Mon Oct 05 11:52:07 +0000 2015,1,          North Borneo . Sabah
34.000710,-81.034814,Mon Oct 05 11:52:09 +0000 2015,1,Columbia  SC
45.584500,9.274449,Mon Oct 05 11:52:09 +0000 2015,1,Monza
50.629250,3.057256,Mon Oct 05 11:52:12 +0000 2015,1,Lille  Nord Pas de Calais
37.870590,112.548879,Mon Oct 05 11:52:13 +0000 2015,1,Taiyuan
40.712784,-74.005941,Mon Oct 05 11:52:15 +0000 2015,1,New York  NY
35.007370,-80.945076,Mon Oct 05 11:52:17 +0000 2015,1,Fort Mill  SC
45.584500,9.274449,Mon Oct 05 11:52:20 +0000 2015,1,Monza
40.783060,-73.971249,Mon Oct 05 11:52:21 +0000 2015,1,Manhattan  NY
51.507351,-0.127758,Mon Oct 05 11:52:24 +0000 2015,1,London
35.227087,-80.843127,Mon Oct 05 11:52:25 +0000 2015,1,Charlotte  North Carolina
42.434720,-83.985000,Mon Oct 05 11:52:27 +0000 2015,1,HELL
32.776475,-79.931051,Mon Oct 05 11:52:27 +0000 2015,1,Charleston  SC
35.227087,-80.843127,Mon Oct 05 11:52:29 +0000 2015,1,Charlotte  North Carolina
29.395722,71.683333,Mon Oct 05 11:52:31 +0000 2015,1,bahawalpur
40.058324,-74.405661,Mon Oct 05 11:52:34 +0000 2015,1,New Jersey
33.836081,-81.163725,Mon Oct 05 11:52:34 +0000 2015,1,SC
38.387400,-77.382088,Mon Oct 05 11:52:35 +0000 2015,1, Brooke 
39.768403,-86.158068,Mon Oct 05 11:52:36 +0000 2015,1,Indianapolis by way of Gary
39.320980,-111.093731,Mon Oct 05 11:52:39 +0000 2015,1,ÜT    .         .     
34.052234,-118.243685,Mon Oct 05 11:52:39 +0000 2015,1,Los Angeles  CA
39.758948,-84.191607,Mon Oct 05 11:52:39 +0000 2015,1,Dayton Ohio
45.584500,9.274449,Mon Oct 05 11:52:41 +0000 2015,1,Monza
33.919065,-84.016742,Mon Oct 05 11:52:43 +0000 2015,1,gwinnett co.
43.804133,-120.554201,Mon Oct 05 11:52:46 +0000 2015,1,Oregon
37.566535,126.977969,Mon Oct 05 11:52:46 +0000 2015,1,Seoul Korea
45.584500,9.274449,Mon Oct 05 11:52:49 +0000 2015,1,Monza
30.332184,-81.655651,Mon Oct 05 11:52:50 +0000 2015,1,Jacksonville  FL
41.523644,-90.577637,Mon Oct 05 11:52:51 +0000 2015,1,Davenport  IA
14.676041,121.043700,Mon Oct 05 12:17:58 +0000 2015,1,Quezon City
34.000710,-81.034814,Mon Oct 05 12:18:01 +0000 2015,1,Columbia  SC
36.721261,-4.421265,Mon Oct 05 12:18:04 +0000 2015,1,Málaga
53.480759,-2.242631,Mon Oct 05 12:18:06 +0000 2015,1,Manchester
37.431573,-78.656894,Mon Oct 05 12:18:06 +0000 2015,1,Virginia USA
33.836081,-81.163725,Mon Oct 05 12:18:06 +0000 2015,1,sc
33.953349,-117.396156,Mon Oct 05 12:18:09 +0000 2015,1,Riverside  California
45.501689,-73.567256,Mon Oct 05 12:18:11 +0000 2015,1,Montréal  Québec
35.960638,-83.920739,Mon Oct 05 12:18:11 +0000 2015,1,Knoxville 
24.299174,54.697277,Mon Oct 05 12:18:12 +0000 2015,1,Abu Dhabi
42.407211,-71.382437,Mon Oct 05 12:18:12 +0000 2015,1,Massachusetts  USA
33.836081,-81.163725,Mon Oct 05 12:18:12 +0000 2015,1,South Carolina  USA
38.989697,-76.937760,Mon Oct 05 12:18:14 +0000 2015,1,College Park  MD
34.233137,-102.410749,Mon Oct 05 12:18:16 +0000 2015,1,Earth
36.030723,-75.676010,Mon Oct 05 12:18:20 +0000 2015,1,Kill Devil Hills  NC
30.458283,-91.140320,Mon Oct 05 12:18:21 +0000 2015,1,Baton Rouge  La
34.730283,136.508588,Mon Oct 05 12:18:23 +0000 2015,1,Mie ken  Japan 
33.520661,-86.802490,Mon Oct 05 12:18:24 +0000 2015,1,Birmingham
30.984298,-91.962333,Mon Oct 05 12:18:25 +0000 2015,1,Louisiana
33.748995,-84.387982,Mon Oct 05 12:18:27 +0000 2015,1,A T L
31.968599,-99.901813,Mon Oct 05 12:18:27 +0000 2015,1,Texas Corner of Mayhem Bedlam
33.748995,-84.387982,Mon Oct 05 12:18:27 +0000 2015,1,Atlanta  GA
34.000710,-81.034814,Mon Oct 05 12:18:28 +0000 2015,1,Columbia  SC
33.981537,-81.236211,Mon Oct 05 12:18:28 +0000 2015,1,Lexington  SC
38.914003,121.614682,Mon Oct 05 12:18:30 +0000 2015,1,Dalian
29.760427,-95.369803,Mon Oct 05 12:18:30 +0000 2015,1,Houston  TX
34.746481,-92.289595,Mon Oct 05 12:18:31 +0000 2015,1,Little Rock
30.765476,72.434368,Mon Oct 05 12:18:33 +0000 2015,1,Pir Mahal
39.320980,-111.093731,Mon Oct 05 12:18:33 +0000 2015,1,ÜT   .                 .                
39.456210,-77.963887,Mon Oct 05 12:18:34 +0000 2015,1,Martinsburg Wv
32.298757,-90.184810,Mon Oct 05 12:18:35 +0000 2015,1,Between Memphis and Jackson MS
32.776475,-79.931051,Mon Oct 05 12:18:38 +0000 2015,1,Charleston SC
31.968599,-99.901813,Mon Oct 05 12:18:38 +0000 2015,1,Texas
39.827870,-77.903331,Mon Oct 05 12:18:38 +0000 2015,1,Mercersburg Pa
39.827870,-77.903331,Mon Oct 05 12:18:39 +0000 2015,1,Mercersburg Pa
39.952584,-75.165222,Mon Oct 05 12:18:40 +0000 2015,1,Philadelphia  PA
40.678178,-73.944158,Mon Oct 05 12:18:39 +0000 2015,1,Brooklyn  NY
19.432608,-99.133208,Mon Oct 05 12:18:40 +0000 2015,1,mexico city
39.827870,-77.903331,Mon Oct 05 12:18:41 +0000 2015,1,MERCERSBURG PA
39.827870,-77.903331,Mon Oct 05 12:18:42 +0000 2015,1,Mercersburg Pa
33.748995,-84.387982,Mon Oct 05 12:18:43 +0000 2015,1,Atlanta  Ga
39.827870,-77.903331,Mon Oct 05 12:18:43 +0000 2015,1,Mercersburg Pa
35.779590,-78.638179,Mon Oct 05 12:18:43 +0000 2015,1,Raleigh  North Carolina
-5.398840,105.242250,Mon Oct 05 12:18:44 +0000 2015,2,Manchester  England
43.653226,-79.383184,Mon Oct 05 12:18:45 +0000 2015,1,Toronto  Ontario   Canada
31.968599,-99.901813,Mon Oct 05 12:18:46 +0000 2015,1,Texas
39.827870,-77.903331,Mon Oct 05 12:18:46 +0000 2015,1,Mercersburg Pa
39.827870,-77.903331,Mon Oct 05 12:18:47 +0000 2015,1,Mercersburg Pa
39.827870,-77.903331,Mon Oct 05 12:18:48 +0000 2015,1,Mercersburg Pa
-27.471011,153.023449,Mon Oct 05 12:18:49 +0000 2015,1,Brisbane  Australia
25.000000,95.000000,Mon Oct 05 12:18:49 +0000 2015,2,Greenbelt MD
39.827870,-77.903331,Mon Oct 05 12:18:49 +0000 2015,1,Mercersburg Pa
35.227087,-80.843127,Mon Oct 05 12:18:50 +0000 2015,1,Charlotte  NC
-2.976074,104.775431,Mon Oct 05 12:18:51 +0000 2015,1,South Sumatra   Palembang
39.827870,-77.903331,Mon Oct 05 12:18:51 +0000 2015,1,Mercersburg Pa
52.061583,-0.743121,Mon Oct 05 12:18:52 +0000 2015,1,PENNYLAND
43.236693,-83.906357,Mon Oct 05 12:18:52 +0000 2015,1,Burt Michigan
45.487062,-122.803710,Mon Oct 05 12:18:52 +0000 2015,1,Beaverton  Oregon  USA
35.227087,-80.843127,Mon Oct 05 12:18:53 +0000 2015,1,Charlotte  NC
39.827870,-77.903331,Mon Oct 05 12:18:54 +0000 2015,1,Mercersburg Pa
39.960664,-75.605488,Mon Oct 05 12:18:55 +0000 2015,1,West Chester  Pa.
43.653226,-79.383184,Mon Oct 05 12:18:55 +0000 2015,1,Toronto
54.762441,-1.328950,Mon Oct 05 12:18:57 +0000 2015,1,peterlee
29.760427,-95.369803,Mon Oct 05 12:18:58 +0000 2015,1,Houston  TX
34.195433,-79.762563,Mon Oct 05 12:18:58 +0000 2015,1,Florence  South Carolina
55.971627,-3.602585,Mon Oct 05 12:19:00 +0000 2015,1,Linlithgow
31.968599,-99.901813,Mon Oct 05 12:19:01 +0000 2015,1,Texas  USA
39.952584,-75.165222,Mon Oct 05 12:19:02 +0000 2015,1,Philadelphia  PA USA
36.072635,-79.791975,Mon Oct 05 12:19:03 +0000 2015,1,Greensboro  NC
39.290385,-76.612189,Mon Oct 05 12:19:04 +0000 2015,1,Baltimore  MD
-10.600833,-62.309583,Mon Oct 05 12:19:04 +0000 2015,1,Ouro Preto Do Oeste RO.
34.000710,-81.034814,Mon Oct 05 12:19:05 +0000 2015,1,Columbia  SC
44.977753,-93.265011,Mon Oct 05 12:19:06 +0000 2015,1,Minneapolis  MN
40.678178,-73.944158,Mon Oct 05 12:19:08 +0000 2015,1,Brooklyn Long Island  NY
37.791794,127.646139,Mon Oct 05 12:19:09 +0000 2015,1,Namsan. Kangwon Do  Korea
31.968599,-99.901813,Mon Oct 05 12:19:11 +0000 2015,1,Texas  USA
51.507351,-0.127758,Mon Oct 05 12:19:11 +0000 2015,1,London
33.748995,-84.387982,Mon Oct 05 12:19:13 +0000 2015,1,Atlanta  GA
-25.263740,-57.575926,Mon Oct 05 12:19:15 +0000 2015,1,Asuncion  Paraguay
51.388000,0.506721,Mon Oct 05 12:19:15 +0000 2015,1,Rochester  Kent
27.664827,-81.515754,Mon Oct 05 12:19:15 +0000 2015,1,CAPT.DL     NORWICH O W.P.B FL
38.202899,-75.692427,Mon Oct 05 12:19:16 +0000 2015,1,Princess Anne  MD
40.712784,-74.005941,Mon Oct 05 12:19:17 +0000 2015,1,City That Never Sleeps
52.586484,-2.703750,Mon Oct 05 12:19:17 +0000 2015,1,Shropshire  England
-6.917464,107.619123,Mon Oct 05 12:19:17 +0000 2015,1,Bandung Indonesia
11.004107,-74.806981,Mon Oct 05 12:19:17 +0000 2015,1,Barranquilla  Atlántico
30.695366,-88.039891,Mon Oct 05 12:19:18 +0000 2015,1,WPMI Mobile  Alabama
46.074779,11.121749,Mon Oct 05 12:19:19 +0000 2015,1,trento italy 
-19.618900,-44.040498,Mon Oct 05 12:19:19 +0000 2015,1,PEDRO LEOPOLDO MG
44.558803,-72.577841,Mon Oct 05 12:19:22 +0000 2015,1,Vermont
52.688969,4.794341,Mon Oct 05 12:19:23 +0000 2015,1,zuid scharwoude
38.597626,-80.454903,Mon Oct 05 12:19:24 +0000 2015,1,NC  SC  TN  VA  WV
33.836003,-79.047814,Mon Oct 05 12:19:26 +0000 2015,1,conway  sc
34.225726,-77.944710,Mon Oct 05 12:19:26 +0000 2015,1,Wilmington  NC 
35.845621,-86.390270,Mon Oct 05 12:19:26 +0000 2015,1,Murfreesboro Tennessee
57.708870,11.974560,Mon Oct 05 12:19:27 +0000 2015,1,Göteborg  Sweden
30.984298,-91.962333,Mon Oct 05 12:19:32 +0000 2015,1,louisiana
32.776475,-79.931051,Mon Oct 05 12:19:32 +0000 2015,1,Charleston  SC
39.301903,-76.615535,Mon Oct 05 12:19:33 +0000 2015,2,Baltimore  MD
39.939978,-75.166455,Mon Oct 05 12:19:33 +0000 2015,2,Philadelphia
-29.858680,31.021840,Mon Oct 05 12:19:34 +0000 2015,1,Durban  South Africa
38.291859,-122.458036,Mon Oct 05 12:19:34 +0000 2015,1,Sonoma  CA
39.529633,-119.813803,Mon Oct 05 12:19:35 +0000 2015,1,Reno  NV
36.651216,117.120000,Mon Oct 05 12:19:37 +0000 2015,1,Jinan
-32.926689,151.778920,Mon Oct 05 12:19:37 +0000 2015,1,Newcastle  NSW
34.000710,-81.034814,Mon Oct 05 12:19:37 +0000 2015,1,Columbia  SC
39.529633,-119.813803,Mon Oct 05 12:19:37 +0000 2015,1,Reno  NV
32.854620,-79.974810,Mon Oct 05 12:19:37 +0000 2015,1,North Charleston  SC
3.613548,98.502529,Mon Oct 05 12:19:37 +0000 2015,1,Kota Binjai  Sumatera Utara
35.467560,-97.516428,Mon Oct 05 12:19:38 +0000 2015,1,Oklahoma City  OK
14.599512,120.984219,Mon Oct 05 12:19:38 +0000 2015,1,  Doha   Manila
39.152320,-80.040358,Mon Oct 05 12:19:40 +0000 2015,1,Philippi  WV
33.606003,-78.973089,Mon Oct 05 12:19:41 +0000 2015,1,Surfside Beach  SC
41.736980,-111.833836,Mon Oct 05 12:19:41 +0000 2015,1,Logan  UT
-6.208763,106.845599,Mon Oct 05 12:19:47 +0000 2015,1,Jakarta  Indonesia
-31.953513,115.857047,Mon Oct 05 12:19:47 +0000 2015,1,Perth  Western Australia
34.233137,-102.410749,Mon Oct 05 12:19:49 +0000 2015,1,Earth
-38.005477,-57.542611,Mon Oct 05 12:19:51 +0000 2015,1,Mar del Plata  
27.099777,-82.454263,Mon Oct 05 12:19:52 +0000 2015,1,Venice  Florida
34.052234,-118.243685,Mon Oct 05 12:19:52 +0000 2015,1,Los Angeles
40.633125,-89.398528,Mon Oct 05 12:19:52 +0000 2015,1,Illinois  USA
41.808919,-88.011175,Mon Oct 05 12:19:54 +0000 2015,1,Downers Grove  IL
53.217882,-0.199970,Mon Oct 05 12:19:54 +0000 2015,1,Lincolnshire  UK
34.848060,-114.614131,Mon Oct 05 12:19:57 +0000 2015,1,Needles  CA
37.354108,-121.955236,Mon Oct 05 12:19:57 +0000 2015,1,Santa Clara  California
45.487062,-122.803710,Mon Oct 05 12:19:58 +0000 2015,1,Beaverton  Oregon  USA
43.653226,-79.383184,Mon Oct 05 12:19:59 +0000 2015,1,Toronto  Canada
39.962598,-76.727745,Mon Oct 05 12:19:59 +0000 2015,1,York  Pennsylvania USA
32.351260,-95.301062,Mon Oct 05 12:19:59 +0000 2015,1,Tyler  Texas
42.982563,-77.408879,Mon Oct 05 12:19:59 +0000 2015,1,Victor  NY
51.507351,-0.127758,Mon Oct 05 12:20:00 +0000 2015,1,london  uk
29.760427,-95.369803,Mon Oct 05 12:20:00 +0000 2015,1,Houston  TX
34.225726,-77.944710,Mon Oct 05 12:20:00 +0000 2015,1,Wilmington  NC
27.664827,-81.515754,Mon Oct 05 12:20:00 +0000 2015,1,South Florida
41.044220,-83.649932,Mon Oct 05 12:20:04 +0000 2015,1,Findlay  OH
39.191098,-106.817539,Mon Oct 05 12:20:05 +0000 2015,1,Aspen  CO
25.216667,55.166667,Mon Oct 05 12:20:05 +0000 2015,1,WORLD
42.360082,-71.058880,Mon Oct 05 12:20:06 +0000 2015,1,Boston
39.011902,-98.484246,Mon Oct 05 12:20:06 +0000 2015,1,USA  Kansas
-26.229720,-52.671136,Mon Oct 05 12:20:07 +0000 2015,1,Pato Branco
33.448377,-112.074037,Mon Oct 05 12:20:08 +0000 2015,1,Phoenix  Arizona USA
34.233137,-102.410749,Mon Oct 05 12:20:09 +0000 2015,1,Earth
38.907192,-77.036871,Mon Oct 05 12:20:09 +0000 2015,1,Washington  DC
51.507602,-0.127816,Mon Oct 05 12:20:09 +0000 2015,1,Central London
34.225726,-77.944710,Mon Oct 05 12:20:09 +0000 2015,1,Wilmington  NC
35.227087,-80.843127,Mon Oct 05 12:20:10 +0000 2015,1,Charlotte  NC
27.664827,-81.515754,Mon Oct 05 12:20:12 +0000 2015,1,South Florida
34.233137,-102.410749,Mon Oct 05 12:20:13 +0000 2015,1,Earth
34.233137,-102.410749,Mon Oct 05 12:20:13 +0000 2015,1,Earth
12.002179,8.591956,Mon Oct 05 12:20:13 +0000 2015,1,kano
34.000710,-81.034814,Mon Oct 05 12:20:13 +0000 2015,1,Columbia  S.C.
29.760427,-95.369803,Mon Oct 05 12:20:14 +0000 2015,1,Houston  TX
-6.174465,106.822745,Mon Oct 05 12:20:14 +0000 2015,1,DKI Jakarta
35.118300,-89.905068,Mon Oct 05 12:20:14 +0000 2015,2,Memphis  TN 
38.627003,-90.199404,Mon Oct 05 12:20:15 +0000 2015,1,St. Louis  MO
34.000710,-81.034814,Mon Oct 05 12:20:15 +0000 2015,1,Columbia  SC
43.653226,-79.383184,Mon Oct 05 12:20:21 +0000 2015,1,Toronto  Ontario
47.606209,-122.332071,Mon Oct 05 12:22:55 +0000 2015,1,Seattle  Washington
53.745671,-0.336741,Mon Oct 05 12:23:04 +0000 2015,1,Hull
35.960638,-83.920739,Mon Oct 05 12:23:05 +0000 2015,1,Knoxville  Tennessee
38.907192,-77.036871,Mon Oct 05 12:23:06 +0000 2015,1,Washington  DC  USA
35.227087,-80.843127,Mon Oct 05 12:23:12 +0000 2015,1,Charlotte  NC
34.000710,-81.034814,Mon Oct 05 12:23:13 +0000 2015,1,Columbia   SC
25.761680,-80.191790,Mon Oct 05 12:23:16 +0000 2015,1,Miami  FL
33.560417,-81.719553,Mon Oct 05 12:23:19 +0000 2015,1,Aiken  South Carolina
41.203322,-77.194525,Mon Oct 05 12:23:21 +0000 2015,1,PA
38.907192,-77.036871,Mon Oct 05 12:23:25 +0000 2015,1,DC
51.507351,-0.127758,Mon Oct 05 12:23:27 +0000 2015,1,London
37.431573,-78.656894,Mon Oct 05 12:23:28 +0000 2015,1,Virginia 
35.149534,-90.048980,Mon Oct 05 12:23:28 +0000 2015,1,Irving  TX  Memphis  TN 
39.926813,-75.024631,Mon Oct 05 12:23:29 +0000 2015,1,Cherry Hill  NJ
29.760427,-95.369803,Mon Oct 05 12:23:31 +0000 2015,1,Houston  TX
30.593099,114.305393,Mon Oct 05 12:23:32 +0000 2015,1,Wuhan
10.951688,122.571210,Mon Oct 05 12:23:32 +0000 2015,1,Mina Iloilo  Philippines
43.193852,-71.572395,Mon Oct 05 12:23:32 +0000 2015,1,NH
40.717728,-74.724562,Mon Oct 05 12:23:34 +0000 2015,1,Pottersville
-23.967882,-46.328887,Mon Oct 05 12:23:35 +0000 2015,1,Santos   SP
-33.713925,25.520736,Mon Oct 05 12:23:37 +0000 2015,1,Port Elizabeth  South Africa
44.314844,-85.602364,Mon Oct 05 12:23:37 +0000 2015,1,Michigan
40.760779,-111.891047,Mon Oct 05 12:23:41 +0000 2015,1,Salt Lake City Utah
47.278047,-1.815765,Mon Oct 05 12:23:41 +0000 2015,1,Loire Atlantique  Pays de la Loire
-6.208763,106.845599,Mon Oct 05 12:23:41 +0000 2015,1,Jakarta  Indonesia
35.787652,-78.480556,Mon Oct 05 12:23:42 +0000 2015,1,Knightdale  NC
33.836081,-81.163725,Mon Oct 05 12:23:42 +0000 2015,1,south carolina
32.981006,-80.032587,Mon Oct 05 12:23:42 +0000 2015,1,Goose Creek  SC
